network_load,relay_reputation,budget_utilization,recent_win_rate,prob_p_win,explanation
0.3,0.84,0.48,0.1,0.004791424000000001,"{'timestamp': 1760866780.1961615, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004791424000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.48,0.15,0.004791424000000001,"{'timestamp': 1760866780.196189, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004791424000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.48,0.2,0.004791424000000001,"{'timestamp': 1760866780.1962142, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004791424000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.48,0.25,0.004791424000000001,"{'timestamp': 1760866780.1962435, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004791424000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.48,0.3,0.004791424000000001,"{'timestamp': 1760866780.1962688, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004791424000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.0,0.00847158391528416,"{'timestamp': 1760866780.196296, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.00847158391528416), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.05,0.004235792,"{'timestamp': 1760866780.1963232, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004235792), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.1,0.004235792,"{'timestamp': 1760866780.1963487, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004235792), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.15,0.004235792,"{'timestamp': 1760866780.1963758, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004235792), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.2,0.004235792,"{'timestamp': 1760866780.1964052, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004235792), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.25,0.004235792,"{'timestamp': 1760866780.196431, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004235792), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.59,0.3,0.004235792,"{'timestamp': 1760866780.1964562, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.59), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004235792), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.59), 'effect': 'multiply prob by 0.587 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.0,0.007461343925386562,"{'timestamp': 1760866780.1964848, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.007461343925386562), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.05,0.0037306720000000013,"{'timestamp': 1760866780.1965098, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0037306720000000013), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.1,0.0037306720000000013,"{'timestamp': 1760866780.1965368, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0037306720000000013), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.15,0.0037306720000000013,"{'timestamp': 1760866780.1965623, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0037306720000000013), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.2,0.0037306720000000013,"{'timestamp': 1760866780.1965892, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0037306720000000013), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.25,0.0037306720000000013,"{'timestamp': 1760866780.1966164, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0037306720000000013), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.69,0.3,0.0037306720000000013,"{'timestamp': 1760866780.1966414, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.69), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0037306720000000013), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.69), 'effect': 'multiply prob by 0.517 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.8,0.0,0.006350079936499202,"{'timestamp': 1760866780.1966684, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.8), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.006350079936499202), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.8,0.05,0.003175040000000001,"{'timestamp': 1760866780.1966937, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003175040000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.3,0.84,0.8,0.1,0.003175040000000001,"{'timestamp': 1760866780.1967192, 'inputs': {'network_load': np.float64(0.3), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003175040000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.820 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
